Transaction_ID,Date,Region,City,Product,Channel,Units_Sold,Unit_Price,Revenue,Total_Cost,Profit,Cost_per_Unit_costing,Packaging_Cost,Distribution_Cost,Marketing_Spend,Warehouse_ID,Opening_Stock,Units_Produced,Units_Sold_inventory,Closing_Stock
T00133,02-01-2023,Lower Franconia,Munich,Club-Mate,Retail,5163,1.28,6590.19,5421.15,1169.04,0.9,0.1,0.05,0.02,,,,,
T00134,02-01-2023,Lower Franconia,Munich,Club-Mate,Supermarket,4301,1.42,6113.52,4516.05,1597.47,0.9,0.1,0.05,0.02,,,,,
T00135,02-01-2023,Lower Franconia,Munich,Club-Mate,Club/Bar,2552,1.43,3638.82,2679.6,959.22,0.9,0.1,0.05,0.02,,,,,
T00136,02-01-2023,Lower Franconia,Munich,Club-Mate,Online,2566,1.36,3479.14,2694.3,784.84,0.9,0.1,0.05,0.02,,,,,
T00137,02-01-2023,Lower Franconia,Munich,Coca-Cola,Retail,15605,1.15,17922.44,11235.6,6686.84,0.6,0.08,0.04,0.1,,,,,
T00138,02-01-2023,Lower Franconia,Munich,Coca-Cola,Supermarket,18955,0.95,18098.96,13647.6,4451.36,0.6,0.08,0.04,0.1,,,,,
T00139,02-01-2023,Lower Franconia,Munich,Coca-Cola,Club/Bar,17660,0.86,15127.01,12715.2,2411.81,0.6,0.08,0.04,0.1,,,,,
T00140,02-01-2023,Lower Franconia,Munich,Coca-Cola,Online,15923,1.11,17730.37,11464.56,6265.81,0.6,0.08,0.04,0.1,,,,,
T00141,02-01-2023,Lower Franconia,Munich,Pepsi,Retail,12854,1.15,14747.84,8483.64,6264.2,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T00142,02-01-2023,Lower Franconia,Munich,Pepsi,Supermarket,11464,0.82,9446.69,7566.24,1880.45,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T00143,02-01-2023,Lower Franconia,Munich,Pepsi,Club/Bar,16195,1.11,18013.46,10688.7,7324.76,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T00144,02-01-2023,Lower Franconia,Munich,Pepsi,Online,8744,0.99,8641.84,5771.04,2870.8,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T00145,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Retail,4329,1.3,5616.6,4545.45,1071.15,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00145,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Retail,4329,1.3,5616.6,4545.45,1071.15,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00146,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Supermarket,2168,1.22,2643.25,2276.4,366.85,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00146,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Supermarket,2168,1.22,2643.25,2276.4,366.85,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00147,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Club/Bar,6337,1.26,7977.87,6653.85,1324.02,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00147,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Club/Bar,6337,1.26,7977.87,6653.85,1324.02,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00148,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Online,5085,1.4,7097.4,5339.25,1758.15,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00148,02-01-2023,Upper Franconia,Nuremberg,Club-Mate,Online,5085,1.4,7097.4,5339.25,1758.15,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00149,02-01-2023,Upper Franconia,Nuremberg,Coca-Cola,Retail,10030,1.19,11921.42,7221.6,4699.82,0.6,0.08,0.04,0.1,,,,,
T00150,02-01-2023,Upper Franconia,Nuremberg,Coca-Cola,Supermarket,19719,1.08,21350.09,14197.68,7152.41,0.6,0.08,0.04,0.1,,,,,
T00151,02-01-2023,Upper Franconia,Nuremberg,Coca-Cola,Club/Bar,16971,1.04,17698.32,12219.12,5479.2,0.6,0.08,0.04,0.1,,,,,
T00152,02-01-2023,Upper Franconia,Nuremberg,Coca-Cola,Online,9890,1.16,11471.05,7120.8,4350.25,0.6,0.08,0.04,0.1,,,,,
T00153,02-01-2023,Upper Franconia,Nuremberg,Pepsi,Retail,9644,1.11,10693.5,6365.04,4328.46,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00154,02-01-2023,Upper Franconia,Nuremberg,Pepsi,Supermarket,13948,0.96,13398.85,9205.68,4193.17,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00155,02-01-2023,Upper Franconia,Nuremberg,Pepsi,Club/Bar,13425,1.04,13991.4,8860.5,5130.9,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00156,02-01-2023,Upper Franconia,Nuremberg,Pepsi,Online,14448,0.85,12222.66,9535.68,2686.98,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00157,02-01-2023,Lower Bavaria,Augsburg,Club-Mate,Retail,5689,1.43,8159.89,5973.45,2186.44,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00158,02-01-2023,Lower Bavaria,Augsburg,Club-Mate,Supermarket,2719,1.5,4071.55,2854.95,1216.6,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00159,02-01-2023,Lower Bavaria,Augsburg,Club-Mate,Club/Bar,5655,1.28,7218.17,5937.75,1280.42,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00160,02-01-2023,Lower Bavaria,Augsburg,Club-Mate,Online,6406,1.21,7774.69,6726.3,1048.39,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00161,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Retail,8767,0.93,8138.87,6312.24,1826.63,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00161,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Retail,8767,0.93,8138.87,6312.24,1826.63,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00162,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Supermarket,10380,1.11,11479.05,7473.6,4005.45,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00162,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Supermarket,10380,1.11,11479.05,7473.6,4005.45,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00163,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Club/Bar,16808,1.09,18315.55,12101.76,6213.79,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00163,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Club/Bar,16808,1.09,18315.55,12101.76,6213.79,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00164,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Online,9608,1.05,10089.92,6917.76,3172.16,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00164,02-01-2023,Lower Bavaria,Augsburg,Coca-Cola,Online,9608,1.05,10089.92,6917.76,3172.16,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00165,02-01-2023,Lower Bavaria,Augsburg,Pepsi,Retail,10884,0.91,9955.62,7183.44,2772.18,0.55,0.07,0.04,0.09,,,,,
T00166,02-01-2023,Lower Bavaria,Augsburg,Pepsi,Supermarket,19946,0.89,17759.15,13164.36,4594.79,0.55,0.07,0.04,0.09,,,,,
T00167,02-01-2023,Lower Bavaria,Augsburg,Pepsi,Club/Bar,8921,1.07,9521.77,5887.86,3633.91,0.55,0.07,0.04,0.09,,,,,
T00168,02-01-2023,Lower Bavaria,Augsburg,Pepsi,Online,14806,0.91,13423.94,9771.96,3651.98,0.55,0.07,0.04,0.09,,,,,
T00169,02-01-2023,Upper Palatinate,Regensburg,Club-Mate,Retail,6182,1.31,8103.49,6491.1,1612.39,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T00170,02-01-2023,Upper Palatinate,Regensburg,Club-Mate,Supermarket,6623,1.25,8290.55,6954.15,1336.4,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T00171,02-01-2023,Upper Palatinate,Regensburg,Club-Mate,Club/Bar,3617,1.23,4435.31,3797.85,637.46,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T00172,02-01-2023,Upper Palatinate,Regensburg,Club-Mate,Online,3335,1.42,4741.79,3501.75,1240.04,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T00173,02-01-2023,Upper Palatinate,Regensburg,Coca-Cola,Retail,14621,1.02,14908.8,10527.12,4381.68,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T00174,02-01-2023,Upper Palatinate,Regensburg,Coca-Cola,Supermarket,12612,1.04,13068.7,9080.64,3988.06,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T00175,02-01-2023,Upper Palatinate,Regensburg,Coca-Cola,Club/Bar,19478,1.19,23156.29,14024.16,9132.13,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T00176,02-01-2023,Upper Palatinate,Regensburg,Coca-Cola,Online,8383,1.03,8650.17,6035.76,2614.41,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T00177,02-01-2023,Upper Palatinate,Regensburg,Pepsi,Retail,11544,0.92,10602.7,7619.04,2983.66,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T00178,02-01-2023,Upper Palatinate,Regensburg,Pepsi,Supermarket,11652,1.16,13478.61,7690.32,5788.29,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T00179,02-01-2023,Upper Palatinate,Regensburg,Pepsi,Club/Bar,14171,0.83,11785.75,9352.86,2432.89,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T00180,02-01-2023,Upper Palatinate,Regensburg,Pepsi,Online,10134,0.99,10006.13,6688.44,3317.69,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T00181,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Retail,6722,1.25,8371.08,7058.1,1312.98,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00181,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Retail,6722,1.25,8371.08,7058.1,1312.98,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00182,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Supermarket,6605,1.28,8444.49,6935.25,1509.24,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00182,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Supermarket,6605,1.28,8444.49,6935.25,1509.24,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00183,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Club/Bar,4464,1.37,6126.76,4687.2,1439.56,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00183,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Club/Bar,4464,1.37,6126.76,4687.2,1439.56,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00184,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Online,4220,1.25,5264.21,4431,833.21,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00184,02-01-2023,Upper Franconia,Würzburg,Club-Mate,Online,4220,1.25,5264.21,4431,833.21,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00185,02-01-2023,Upper Franconia,Würzburg,Coca-Cola,Retail,17354,1.05,18202.55,12494.88,5707.67,0.6,0.08,0.04,0.1,,,,,
T00186,02-01-2023,Upper Franconia,Würzburg,Coca-Cola,Supermarket,14414,0.86,12369.74,10378.08,1991.66,0.6,0.08,0.04,0.1,,,,,
T00187,02-01-2023,Upper Franconia,Würzburg,Coca-Cola,Club/Bar,9342,0.93,8653.69,6726.24,1927.45,0.6,0.08,0.04,0.1,,,,,
T00188,02-01-2023,Upper Franconia,Würzburg,Coca-Cola,Online,19844,0.86,17078.53,14287.68,2790.85,0.6,0.08,0.04,0.1,,,,,
T00189,02-01-2023,Upper Franconia,Würzburg,Pepsi,Retail,9392,1.08,10179.94,6198.72,3981.22,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00190,02-01-2023,Upper Franconia,Würzburg,Pepsi,Supermarket,8893,1.04,9208.39,5869.38,3339.01,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00191,02-01-2023,Upper Franconia,Würzburg,Pepsi,Club/Bar,8211,0.82,6770.92,5419.26,1351.66,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00192,02-01-2023,Upper Franconia,Würzburg,Pepsi,Online,11071,0.99,10963.78,7306.86,3656.92,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00193,02-01-2023,Lower Bavaria,Ingolstadt,Club-Mate,Retail,6727,1.39,9334.42,7063.35,2271.07,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00194,02-01-2023,Lower Bavaria,Ingolstadt,Club-Mate,Supermarket,3651,1.23,4504.86,3833.55,671.31,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00195,02-01-2023,Lower Bavaria,Ingolstadt,Club-Mate,Club/Bar,6007,1.27,7604.11,6307.35,1296.76,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00196,02-01-2023,Lower Bavaria,Ingolstadt,Club-Mate,Online,4975,1.29,6411.33,5223.75,1187.58,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00197,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Retail,17250,1.12,19350.78,12420,6930.78,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00197,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Retail,17250,1.12,19350.78,12420,6930.78,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00198,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Supermarket,17019,0.93,15778.8,12253.68,3525.12,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00198,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Supermarket,17019,0.93,15778.8,12253.68,3525.12,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00199,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Club/Bar,12647,1.19,15053.55,9105.84,5947.71,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00199,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Club/Bar,12647,1.19,15053.55,9105.84,5947.71,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00200,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Online,14336,1.08,15419.42,10321.92,5097.5,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00200,02-01-2023,Lower Bavaria,Ingolstadt,Coca-Cola,Online,14336,1.08,15419.42,10321.92,5097.5,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00201,02-01-2023,Lower Bavaria,Ingolstadt,Pepsi,Retail,19895,0.96,19064.63,13130.7,5933.93,0.55,0.07,0.04,0.09,,,,,
T00202,02-01-2023,Lower Bavaria,Ingolstadt,Pepsi,Supermarket,19213,0.98,18798.44,12680.58,6117.86,0.55,0.07,0.04,0.09,,,,,
T00203,02-01-2023,Lower Bavaria,Ingolstadt,Pepsi,Club/Bar,14770,0.99,14658.92,9748.2,4910.72,0.55,0.07,0.04,0.09,,,,,
T00204,02-01-2023,Lower Bavaria,Ingolstadt,Pepsi,Online,14172,0.82,11651.05,9353.52,2297.53,0.55,0.07,0.04,0.09,,,,,
T00205,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Retail,6621,1.38,9124.06,6952.05,2172.01,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00205,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Retail,6621,1.38,9124.06,6952.05,2172.01,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00206,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Supermarket,6117,1.29,7901.46,6422.85,1478.61,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00206,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Supermarket,6117,1.29,7901.46,6422.85,1478.61,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00207,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Club/Bar,6730,1.46,9845.04,7066.5,2778.54,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00207,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Club/Bar,6730,1.46,9845.04,7066.5,2778.54,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00208,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Online,3419,1.26,4297.17,3589.95,707.22,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00208,02-01-2023,Upper Franconia,Erlangen,Club-Mate,Online,3419,1.26,4297.17,3589.95,707.22,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00209,02-01-2023,Upper Franconia,Erlangen,Coca-Cola,Retail,15227,0.92,14029.87,10963.44,3066.43,0.6,0.08,0.04,0.1,,,,,
T00210,02-01-2023,Upper Franconia,Erlangen,Coca-Cola,Supermarket,18438,1.03,18975.47,13275.36,5700.11,0.6,0.08,0.04,0.1,,,,,
T00211,02-01-2023,Upper Franconia,Erlangen,Coca-Cola,Club/Bar,16739,1.19,19871.78,12052.08,7819.7,0.6,0.08,0.04,0.1,,,,,
T00212,02-01-2023,Upper Franconia,Erlangen,Coca-Cola,Online,15035,0.89,13431.75,10825.2,2606.55,0.6,0.08,0.04,0.1,,,,,
T00213,02-01-2023,Upper Franconia,Erlangen,Pepsi,Retail,8913,1.19,10569.87,5882.58,4687.29,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00214,02-01-2023,Upper Franconia,Erlangen,Pepsi,Supermarket,15616,0.89,13947.99,10306.56,3641.43,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00215,02-01-2023,Upper Franconia,Erlangen,Pepsi,Club/Bar,19797,1.19,23501.25,13066.02,10435.23,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00216,02-01-2023,Upper Franconia,Erlangen,Pepsi,Online,13325,0.85,11364.29,8794.5,2569.79,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T00217,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Retail,3689,1.31,4839.2,3873.45,965.75,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T00217,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Retail,3689,1.31,4839.2,3873.45,965.75,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T00218,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Supermarket,3215,1.5,4807.48,3375.75,1431.73,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T00218,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Supermarket,3215,1.5,4807.48,3375.75,1431.73,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T00219,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Club/Bar,4166,1.34,5564.37,4374.3,1190.07,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T00219,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Club/Bar,4166,1.34,5564.37,4374.3,1190.07,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T00220,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Online,6672,1.33,8891.8,7005.6,1886.2,0.9,0.1,0.05,0.02,WH-002,7403,22979,16328,14054
T00220,02-01-2023,Upper Bavaria,Bayreuth,Club-Mate,Online,6672,1.33,8891.8,7005.6,1886.2,0.9,0.1,0.05,0.02,WH-004,8425,12257,15148,5534
T00221,02-01-2023,Upper Bavaria,Bayreuth,Coca-Cola,Retail,14866,1.1,16303.86,10703.52,5600.34,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T00222,02-01-2023,Upper Bavaria,Bayreuth,Coca-Cola,Supermarket,12733,1.12,14308.46,9167.76,5140.7,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T00223,02-01-2023,Upper Bavaria,Bayreuth,Coca-Cola,Club/Bar,9395,0.97,9097.57,6764.4,2333.17,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T00224,02-01-2023,Upper Bavaria,Bayreuth,Coca-Cola,Online,17069,1.03,17541.39,12289.68,5251.71,0.6,0.08,0.04,0.1,WH-001,11371,12567,21016,2922
T00225,02-01-2023,Upper Bavaria,Bayreuth,Pepsi,Retail,8347,0.81,6797.31,5509.02,1288.29,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T00226,02-01-2023,Upper Bavaria,Bayreuth,Pepsi,Supermarket,13040,1.12,14540.61,8606.4,5934.21,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T00227,02-01-2023,Upper Bavaria,Bayreuth,Pepsi,Club/Bar,15492,1.15,17754.43,10224.72,7529.71,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T00228,02-01-2023,Upper Bavaria,Bayreuth,Pepsi,Online,8185,0.87,7105.59,5402.1,1703.49,0.55,0.07,0.04,0.09,WH-011,6475,26566,12970,20071
T00229,02-01-2023,Swabia,Bamberg,Club-Mate,Retail,5427,1.2,6519.84,5698.35,821.49,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T00230,02-01-2023,Swabia,Bamberg,Club-Mate,Supermarket,6917,1.32,9112.98,7262.85,1850.13,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T00231,02-01-2023,Swabia,Bamberg,Club-Mate,Club/Bar,6841,1.49,10190.3,7183.05,3007.25,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T00232,02-01-2023,Swabia,Bamberg,Club-Mate,Online,2572,1.47,3791.77,2700.6,1091.17,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T00233,02-01-2023,Swabia,Bamberg,Coca-Cola,Retail,12290,1.02,12589.98,8848.8,3741.18,0.6,0.08,0.04,0.1,,,,,
T00234,02-01-2023,Swabia,Bamberg,Coca-Cola,Supermarket,17382,1.12,19381.98,12515.04,6866.94,0.6,0.08,0.04,0.1,,,,,
T00235,02-01-2023,Swabia,Bamberg,Coca-Cola,Club/Bar,19578,1.02,19948.57,14096.16,5852.41,0.6,0.08,0.04,0.1,,,,,
T00236,02-01-2023,Swabia,Bamberg,Coca-Cola,Online,16249,1.08,17532.63,11699.28,5833.35,0.6,0.08,0.04,0.1,,,,,
T00237,02-01-2023,Swabia,Bamberg,Pepsi,Retail,9972,0.98,9726.91,6581.52,3145.39,0.55,0.07,0.04,0.09,,,,,
T00238,02-01-2023,Swabia,Bamberg,Pepsi,Supermarket,12318,0.88,10887.11,8129.88,2757.23,0.55,0.07,0.04,0.09,,,,,
T00239,02-01-2023,Swabia,Bamberg,Pepsi,Club/Bar,12403,1.18,14691.47,8185.98,6505.49,0.55,0.07,0.04,0.09,,,,,
T00240,02-01-2023,Swabia,Bamberg,Pepsi,Online,16570,0.85,14100.65,10936.2,3164.45,0.55,0.07,0.04,0.09,,,,,
T00241,02-01-2023,Lower Bavaria,Passau,Club-Mate,Retail,2803,1.47,4124.04,2943.15,1180.89,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00242,02-01-2023,Lower Bavaria,Passau,Club-Mate,Supermarket,4738,1.43,6758.95,4974.9,1784.05,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00243,02-01-2023,Lower Bavaria,Passau,Club-Mate,Club/Bar,5493,1.3,7144.42,5767.65,1376.77,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00244,02-01-2023,Lower Bavaria,Passau,Club-Mate,Online,3925,1.32,5199.73,4121.25,1078.48,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T00245,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Retail,18981,1,19010.02,13666.32,5343.7,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00245,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Retail,18981,1,19010.02,13666.32,5343.7,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00246,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Supermarket,8513,0.97,8226.67,6129.36,2097.31,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00246,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Supermarket,8513,0.97,8226.67,6129.36,2097.31,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00247,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Club/Bar,19637,1.08,21197.33,14138.64,7058.69,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00247,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Club/Bar,19637,1.08,21197.33,14138.64,7058.69,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00248,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Online,8543,0.95,8079.26,6150.96,1928.3,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T00248,02-01-2023,Lower Bavaria,Passau,Coca-Cola,Online,8543,0.95,8079.26,6150.96,1928.3,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T00249,02-01-2023,Lower Bavaria,Passau,Pepsi,Retail,8907,0.95,8456.42,5878.62,2577.8,0.55,0.07,0.04,0.09,,,,,
T00250,02-01-2023,Lower Bavaria,Passau,Pepsi,Supermarket,8508,0.99,8380.88,5615.28,2765.6,0.55,0.07,0.04,0.09,,,,,
T00251,02-01-2023,Lower Bavaria,Passau,Pepsi,Club/Bar,9879,0.97,9535.53,6520.14,3015.39,0.55,0.07,0.04,0.09,,,,,
T00252,02-01-2023,Lower Bavaria,Passau,Pepsi,Online,18625,1.14,21264.2,12292.5,8971.7,0.55,0.07,0.04,0.09,,,,,
T00253,02-01-2023,Upper Franconia,Rosenheim,Club-Mate,Retail,3851,1.24,4776.81,4043.55,733.26,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00253,02-01-2023,Upper Franconia,Rosenheim,Club-Mate,Retail,3851,1.24,4776.81,4043.55,733.26,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00254,02-01-2023,Upper Franconia,Rosenheim,Club-Mate,Supermarket,4142,1.48,6130.1,4349.1,1781,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00254,02-01-2023,Upper Franconia,Rosenheim,Club-Mate,Supermarket,4142,1.48,6130.1,4349.1,1781,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00255,02-01-2023,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,6368,1.35,8626.31,6686.4,1939.91,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T00255,02-01-2023,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,6368,1.35,8626.31,6686.4,1939.91,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T00256,02-01-2023,Upper Franconia,Rosenheim,Club-Mate,Online,4428,1.34,5921.2,4649.4,1271.8,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
