Transaction_ID,Date,Region,City,Product,Channel,Units_Sold,Unit_Price ,Revenue ,Cost_per_Unit ,Total_Cost ,Profit
T00220,01-02-2023,Upper Bavaria,Bayreuth,Club-Mate,Online,6672,1.33,8891.8,0.96,6382.8,2508.99
T00221,01-02-2023,Upper Bavaria,Bayreuth,Coca-Cola,Retail,14866,1.1,16303.86,0.58,8683.48,7620.38
T00222,01-02-2023,Upper Bavaria,Bayreuth,Coca-Cola,Supermarket,12733,1.12,14308.46,0.68,8620.48,5687.98
T00223,01-02-2023,Upper Bavaria,Bayreuth,Coca-Cola,Club/Bar,9395,0.97,9097.57,0.65,6126.26,2971.31
T00224,01-02-2023,Upper Bavaria,Bayreuth,Coca-Cola,Online,17069,1.03,17541.39,0.62,10648.08,6893.32
T00225,01-02-2023,Upper Bavaria,Bayreuth,Pepsi,Retail,8347,0.81,6797.31,0.63,5277.32,1519.99
T00226,01-02-2023,Upper Bavaria,Bayreuth,Pepsi,Supermarket,13040,1.12,14540.61,0.57,7423.31,7117.3
T00227,01-02-2023,Upper Bavaria,Bayreuth,Pepsi,Club/Bar,15492,1.15,17754.43,0.63,9754.02,8000.4
T00228,01-02-2023,Upper Bavaria,Bayreuth,Pepsi,Online,8185,0.87,7105.59,0.5,4102.16,3003.44
T00229,01-02-2023,Swabia,Bamberg,Club-Mate,Retail,5427,1.2,6519.84,0.81,4412.78,2107.06
T00230,01-02-2023,Swabia,Bamberg,Club-Mate,Supermarket,6917,1.32,9112.98,0.84,5806.06,3306.92
T00231,01-02-2023,Swabia,Bamberg,Club-Mate,Club/Bar,6841,1.49,10190.3,0.94,6405.54,3784.76
T00232,01-02-2023,Swabia,Bamberg,Club-Mate,Online,2572,1.47,3791.77,0.82,2116.48,1675.29
T00233,01-02-2023,Swabia,Bamberg,Coca-Cola,Retail,12290,1.02,12589.98,0.64,7907.41,4682.57
T00234,01-02-2023,Swabia,Bamberg,Coca-Cola,Supermarket,17382,1.12,19381.98,0.51,8901.61,10480.38
T00235,01-02-2023,Swabia,Bamberg,Coca-Cola,Club/Bar,19578,1.02,19948.57,0.7,13689.59,6258.98
T00236,01-02-2023,Swabia,Bamberg,Coca-Cola,Online,16249,1.08,17532.63,0.6,9748.29,7784.34
T00237,01-02-2023,Swabia,Bamberg,Pepsi,Retail,9972,0.98,9726.91,0.67,6698.47,3028.44
T00238,01-02-2023,Swabia,Bamberg,Pepsi,Supermarket,12318,0.88,10887.11,0.54,6625.14,4261.97
T00239,01-02-2023,Swabia,Bamberg,Pepsi,Club/Bar,12403,1.18,14691.47,0.69,8557.49,6133.98
T00240,01-02-2023,Swabia,Bamberg,Pepsi,Online,16570,0.85,14100.65,0.53,8703.97,5396.68
T00241,01-02-2023,Lower Bavaria,Passau,Club-Mate,Retail,2803,1.47,4124.04,0.84,2365.06,1758.98
T00242,01-02-2023,Lower Bavaria,Passau,Club-Mate,Supermarket,4738,1.43,6758.95,0.99,4693.84,2065.11
T00243,01-02-2023,Lower Bavaria,Passau,Club-Mate,Club/Bar,5493,1.3,7144.42,0.9,4939.16,2205.26
T00244,01-02-2023,Lower Bavaria,Passau,Club-Mate,Online,3925,1.32,5199.73,0.86,3375.27,1824.46
T00245,01-02-2023,Lower Bavaria,Passau,Coca-Cola,Retail,18981,1,19010.02,0.62,11695.48,7314.54
T00246,01-02-2023,Lower Bavaria,Passau,Coca-Cola,Supermarket,8513,0.97,8226.67,0.59,5055.26,3171.41
T00247,01-02-2023,Lower Bavaria,Passau,Coca-Cola,Club/Bar,19637,1.08,21197.33,0.53,10366.79,10830.54
T00248,01-02-2023,Lower Bavaria,Passau,Coca-Cola,Online,8543,0.95,8079.26,0.65,5532.04,2547.22
T00249,01-02-2023,Lower Bavaria,Passau,Pepsi,Retail,8907,0.95,8456.42,0.5,4475.26,3981.16
T00250,01-02-2023,Lower Bavaria,Passau,Pepsi,Supermarket,8508,0.99,8380.88,0.66,5607.72,2773.16
T00251,01-02-2023,Lower Bavaria,Passau,Pepsi,Club/Bar,9879,0.97,9535.53,0.67,6665.76,2869.77
T00252,01-02-2023,Lower Bavaria,Passau,Pepsi,Online,18625,1.14,21264.2,0.55,10223.66,11040.53
T00253,01-02-2023,Upper Franconia,Rosenheim,Club-Mate,Retail,3851,1.24,4776.81,0.86,3319.4,1457.41
T00254,01-02-2023,Upper Franconia,Rosenheim,Club-Mate,Supermarket,4142,1.48,6130.1,0.97,4005.88,2124.22
T00255,01-02-2023,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,6368,1.35,8626.31,1,6347.29,2279.02
T00256,01-02-2023,Upper Franconia,Rosenheim,Club-Mate,Online,4428,1.34,5921.2,0.91,4027.45,1893.75
T00257,01-02-2023,Upper Franconia,Rosenheim,Coca-Cola,Retail,17940,1.02,18352.23,0.51,9184.5,9167.73
T00258,01-02-2023,Upper Franconia,Rosenheim,Coca-Cola,Supermarket,8581,1.12,9627.74,0.68,5872.63,3755.11
T00259,01-02-2023,Upper Franconia,Rosenheim,Coca-Cola,Club/Bar,10089,0.86,8718.36,0.66,6659.5,2058.86
T00260,01-02-2023,Upper Franconia,Rosenheim,Coca-Cola,Online,8639,1,8650.45,0.61,5249.42,3401.04
T00261,01-02-2023,Upper Franconia,Rosenheim,Pepsi,Retail,13513,0.99,13341.27,0.61,8231.54,5109.73
T00262,01-02-2023,Upper Franconia,Rosenheim,Pepsi,Supermarket,9449,0.99,9357.44,0.61,5789.8,3567.65
T00263,01-02-2023,Upper Franconia,Rosenheim,Pepsi,Club/Bar,13945,1.13,15815.59,0.66,9210,6605.58
T00264,01-02-2023,Upper Franconia,Rosenheim,Pepsi,Online,11153,1.2,13367.06,0.68,7622.4,5744.65
T00265,01-03-2023,Upper Bavaria,Munich,Club-Mate,Retail,2843,1.36,3864.67,0.96,2736.57,1128.11
T00266,01-03-2023,Upper Bavaria,Munich,Club-Mate,Supermarket,6224,1.35,8421.58,0.93,5795.37,2626.21
T00267,01-03-2023,Upper Bavaria,Munich,Club-Mate,Club/Bar,2043,1.41,2881.08,0.91,1862.31,1018.77
T00268,01-03-2023,Upper Bavaria,Munich,Club-Mate,Online,2253,1.41,3181.13,0.91,2049.23,1131.89
T00269,01-03-2023,Upper Bavaria,Munich,Coca-Cola,Retail,8961,1.04,9359.5,0.69,6146.48,3213.02
T00270,01-03-2023,Upper Bavaria,Munich,Coca-Cola,Supermarket,15770,1.18,18580.23,0.66,10443.35,8136.87
T00271,01-03-2023,Upper Bavaria,Munich,Coca-Cola,Club/Bar,14038,1.2,16810.88,0.6,8366.45,8444.43
T00272,01-03-2023,Upper Bavaria,Munich,Coca-Cola,Online,15448,1.14,17551.04,0.59,9099.23,8451.8
T00273,01-03-2023,Upper Bavaria,Munich,Pepsi,Retail,15686,1.12,17618.28,0.63,9898.91,7719.36
T00274,01-03-2023,Upper Bavaria,Munich,Pepsi,Supermarket,17639,1.15,20339.35,0.54,9478.47,10860.88
T00275,01-03-2023,Upper Bavaria,Munich,Pepsi,Club/Bar,10247,0.83,8513.54,0.61,6244.65,2268.89
T00276,01-03-2023,Upper Bavaria,Munich,Pepsi,Online,12070,1.11,13353.78,0.51,6209.85,7143.92
T00277,01-03-2023,Franconia,Nuremberg,Club-Mate,Retail,5739,1.29,7390.55,0.95,5451.56,1939
T00278,01-03-2023,Franconia,Nuremberg,Club-Mate,Supermarket,2077,1.21,2507.07,0.95,1972.07,535
T00279,01-03-2023,Franconia,Nuremberg,Club-Mate,Club/Bar,4636,1.25,5795.77,0.92,4281.25,1514.52
T00280,01-03-2023,Franconia,Nuremberg,Club-Mate,Online,3604,1.27,4575.96,0.9,3239.68,1336.28
T00281,01-03-2023,Franconia,Nuremberg,Coca-Cola,Retail,11233,1.07,11973.53,0.59,6574.9,5398.64
T00282,01-03-2023,Franconia,Nuremberg,Coca-Cola,Supermarket,12816,1.07,13776.81,0.68,8702.61,5074.2
T00283,01-03-2023,Franconia,Nuremberg,Coca-Cola,Club/Bar,10989,0.97,10640.3,0.61,6697.64,3942.65
T00284,01-03-2023,Franconia,Nuremberg,Coca-Cola,Online,17351,1.08,18716.7,0.68,11854.98,6861.72
T00285,01-03-2023,Franconia,Nuremberg,Pepsi,Retail,14230,1.19,16996.04,0.56,7967.2,9028.84
T00286,01-03-2023,Franconia,Nuremberg,Pepsi,Supermarket,19879,1.04,20658.69,0.57,11403.66,9255.03
T00287,01-03-2023,Franconia,Nuremberg,Pepsi,Club/Bar,15687,0.94,14719.33,0.66,10348.24,4371.09
T00288,01-03-2023,Franconia,Nuremberg,Pepsi,Online,13696,1.19,16269.96,0.51,7048.17,9221.79
T00289,01-03-2023,Lower Bavaria,Augsburg,Club-Mate,Retail,4216,1.49,6284.59,0.86,3622.77,2661.83
T00290,01-03-2023,Lower Bavaria,Augsburg,Club-Mate,Supermarket,2641,1.28,3393.54,0.99,2611.1,782.44
T00291,01-03-2023,Lower Bavaria,Augsburg,Club-Mate,Club/Bar,3765,1.4,5269.16,0.95,3594.36,1674.8
T00292,01-03-2023,Lower Bavaria,Augsburg,Club-Mate,Online,4608,1.31,6038.58,0.9,4160.96,1877.63
T00293,01-03-2023,Lower Bavaria,Augsburg,Coca-Cola,Retail,15240,1,15309.98,0.54,8216.01,7093.97
T00294,01-03-2023,Lower Bavaria,Augsburg,Coca-Cola,Supermarket,14958,0.9,13472.79,0.64,9535.28,3937.51
T00295,01-03-2023,Lower Bavaria,Augsburg,Coca-Cola,Club/Bar,9515,0.83,7880.98,0.51,4882.43,2998.55
T00296,01-03-2023,Lower Bavaria,Augsburg,Coca-Cola,Online,10575,1.13,11966.49,0.54,5686.32,6280.17
T00297,01-03-2023,Lower Bavaria,Augsburg,Pepsi,Retail,12180,0.96,11701.44,0.65,7967.57,3733.87
T00298,01-03-2023,Lower Bavaria,Augsburg,Pepsi,Supermarket,19503,1.08,21129.57,0.51,9982.72,11146.85
T00299,01-03-2023,Lower Bavaria,Augsburg,Pepsi,Club/Bar,12691,0.96,12224.63,0.6,7598.73,4625.9
T00300,01-03-2023,Lower Bavaria,Augsburg,Pepsi,Online,15622,0.96,15058.09,0.69,10767.07,4291.01
T00301,01-03-2023,Lower Bavaria,Regensburg,Club-Mate,Retail,5425,1.3,7070.1,0.82,4434.52,2635.58
T00302,01-03-2023,Lower Bavaria,Regensburg,Club-Mate,Supermarket,2227,1.44,3205.28,0.88,1948.9,1256.38
T00303,01-03-2023,Lower Bavaria,Regensburg,Club-Mate,Club/Bar,4487,1.24,5543.02,0.84,3770.78,1772.24
T00304,01-03-2023,Lower Bavaria,Regensburg,Club-Mate,Online,5755,1.42,8171.17,0.86,4951.41,3219.76
T00305,01-03-2023,Lower Bavaria,Regensburg,Coca-Cola,Retail,19722,1.07,21004.83,0.67,13296.48,7708.35
T00306,01-03-2023,Lower Bavaria,Regensburg,Coca-Cola,Supermarket,8884,1.19,10558.29,0.57,5071.18,5487.11
T00307,01-03-2023,Lower Bavaria,Regensburg,Coca-Cola,Club/Bar,11280,1.06,11978.05,0.55,6206.6,5771.45
T00308,01-03-2023,Lower Bavaria,Regensburg,Coca-Cola,Online,8343,0.92,7699.35,0.52,4329.17,3370.18
T00309,01-03-2023,Lower Bavaria,Regensburg,Pepsi,Retail,12006,0.9,10835.04,0.54,6448.89,4386.14
T00310,01-03-2023,Lower Bavaria,Regensburg,Pepsi,Supermarket,19674,1.11,21896.05,0.57,11230.27,10665.79
T00311,01-03-2023,Lower Bavaria,Regensburg,Pepsi,Club/Bar,9489,1.13,10725.96,0.7,6630.14,4095.82
T00312,01-03-2023,Lower Bavaria,Regensburg,Pepsi,Online,19466,0.98,19116.47,0.54,10443.99,8672.48
T00313,01-03-2023,Lower Bavaria,Würzburg,Club-Mate,Retail,6591,1.28,8465.3,0.97,6373.1,2092.2
T00314,01-03-2023,Lower Bavaria,Würzburg,Club-Mate,Supermarket,6816,1.25,8538.42,0.99,6767.74,1770.68
T00315,01-03-2023,Lower Bavaria,Würzburg,Club-Mate,Club/Bar,4174,1.31,5450.38,0.99,4113.68,1336.69
T00316,01-03-2023,Lower Bavaria,Würzburg,Club-Mate,Online,5309,1.36,7195.25,1,5304.16,1891.09
T00317,01-03-2023,Lower Bavaria,Würzburg,Coca-Cola,Retail,9549,0.84,7996.49,0.6,5712.73,2283.76
T00318,01-03-2023,Lower Bavaria,Würzburg,Coca-Cola,Supermarket,17236,1.04,17897.68,0.61,10504.06,7393.62
T00319,01-03-2023,Lower Bavaria,Würzburg,Coca-Cola,Club/Bar,10338,1,10308.74,0.56,5768.71,4540.03
T00320,01-03-2023,Lower Bavaria,Würzburg,Coca-Cola,Online,11490,0.92,10578.32,0.54,6208.07,4370.25
T00321,01-03-2023,Lower Bavaria,Würzburg,Pepsi,Retail,11142,1.1,12203.83,0.67,7463.06,4740.76
T00322,01-03-2023,Lower Bavaria,Würzburg,Pepsi,Supermarket,8733,0.81,7061.51,0.54,4721.01,2340.51
T00323,01-03-2023,Lower Bavaria,Würzburg,Pepsi,Club/Bar,15768,1.12,17585.6,0.62,9843.49,7742.1
T00324,01-03-2023,Lower Bavaria,Würzburg,Pepsi,Online,10033,0.81,8174.82,0.62,6240.12,1934.7
T00325,01-03-2023,Upper Franconia,Ingolstadt,Club-Mate,Retail,2477,1.29,3200.71,0.97,2407.29,793.43
T00326,01-03-2023,Upper Franconia,Ingolstadt,Club-Mate,Supermarket,2902,1.42,4122.26,0.86,2494.65,1627.6
T00327,01-03-2023,Upper Franconia,Ingolstadt,Club-Mate,Club/Bar,3974,1.28,5100.35,0.84,3321.51,1778.84
T00328,01-03-2023,Upper Franconia,Ingolstadt,Club-Mate,Online,3036,1.33,4024.7,0.98,2977.5,1047.2
T00329,01-03-2023,Upper Franconia,Ingolstadt,Coca-Cola,Retail,10084,1.03,10395.19,0.64,6422.42,3972.77
T00330,01-03-2023,Upper Franconia,Ingolstadt,Coca-Cola,Supermarket,18244,1.1,20030.65,0.69,12540.24,7490.41
T00331,01-03-2023,Upper Franconia,Ingolstadt,Coca-Cola,Club/Bar,11196,1.13,12656.15,0.62,6955.91,5700.24
T00332,01-03-2023,Upper Franconia,Ingolstadt,Coca-Cola,Online,9746,1.17,11409.48,0.57,5576.44,5833.04
T00333,01-03-2023,Upper Franconia,Ingolstadt,Pepsi,Retail,11447,1.17,13386.85,0.59,6807.37,6579.48
T00334,01-03-2023,Upper Franconia,Ingolstadt,Pepsi,Supermarket,15546,1.15,17855.1,0.64,9887.22,7967.88
T00335,01-03-2023,Upper Franconia,Ingolstadt,Pepsi,Club/Bar,13970,1.06,14835.86,0.52,7290.17,7545.69
T00336,01-03-2023,Upper Franconia,Ingolstadt,Pepsi,Online,17546,1,17470.26,0.61,10754.77,6715.5
T00337,01-03-2023,Swabia,Erlangen,Club-Mate,Retail,5613,1.27,7109.28,1,5600.56,1508.72
T00338,01-03-2023,Swabia,Erlangen,Club-Mate,Supermarket,2024,1.5,3028.1,0.99,2013.04,1015.05
T00339,01-03-2023,Swabia,Erlangen,Club-Mate,Club/Bar,5319,1.25,6647.11,0.96,5087.92,1559.19
T00340,01-03-2023,Swabia,Erlangen,Club-Mate,Online,3997,1.39,5565.65,0.98,3924.27,1641.38
T00341,01-03-2023,Swabia,Erlangen,Coca-Cola,Retail,11259,1.07,12037.62,0.67,7548.85,4488.77
T00342,01-03-2023,Swabia,Erlangen,Coca-Cola,Supermarket,13211,0.81,10696.49,0.58,7726.04,2970.44
T00343,01-03-2023,Swabia,Erlangen,Coca-Cola,Club/Bar,12492,0.93,11561.15,0.6,7480.86,4080.29
T00344,01-03-2023,Swabia,Erlangen,Coca-Cola,Online,18043,0.82,14789.22,0.54,9732.8,5056.42
T00345,01-03-2023,Swabia,Erlangen,Pepsi,Retail,14770,1.07,15764.28,0.52,7683.49,8080.79
T00346,01-03-2023,Swabia,Erlangen,Pepsi,Supermarket,18980,0.83,15734.81,0.64,12132.92,3601.89
T00347,01-03-2023,Swabia,Erlangen,Pepsi,Club/Bar,8538,0.93,7942.35,0.59,5049.22,2893.13
T00348,01-03-2023,Swabia,Erlangen,Pepsi,Online,12412,0.99,12265.4,0.64,7926.05,4339.36
T00349,01-03-2023,Lower Bavaria,Bayreuth,Club-Mate,Retail,2493,1.45,3622.76,0.98,2455.18,1167.58
T00350,01-03-2023,Lower Bavaria,Bayreuth,Club-Mate,Supermarket,3601,1.43,5143.39,0.86,3097.63,2045.75
T00351,01-03-2023,Lower Bavaria,Bayreuth,Club-Mate,Club/Bar,6643,1.29,8552.65,0.87,5777.53,2775.11
T00352,01-03-2023,Lower Bavaria,Bayreuth,Club-Mate,Online,5587,1.48,8243.9,0.9,5038.48,3205.42
T00353,01-03-2023,Lower Bavaria,Bayreuth,Coca-Cola,Retail,11757,0.83,9812.64,0.68,8030.72,1781.92
T00354,01-03-2023,Lower Bavaria,Bayreuth,Coca-Cola,Supermarket,18343,1.19,21762.25,0.53,9713.04,12049.21
T00355,01-03-2023,Lower Bavaria,Bayreuth,Coca-Cola,Club/Bar,11424,1,11439.91,0.59,6695.6,4744.31
T00356,01-03-2023,Lower Bavaria,Bayreuth,Coca-Cola,Online,9514,1.06,10043.19,0.62,5915.35,4127.84
T00357,01-03-2023,Lower Bavaria,Bayreuth,Pepsi,Retail,9983,0.98,9831.53,0.51,5078.06,4753.47
T00358,01-03-2023,Lower Bavaria,Bayreuth,Pepsi,Supermarket,12756,1.02,13019.66,0.68,8640.75,4378.92
T00359,01-03-2023,Lower Bavaria,Bayreuth,Pepsi,Club/Bar,9586,0.87,8368.09,0.58,5539.6,2828.5
T00360,01-03-2023,Lower Bavaria,Bayreuth,Pepsi,Online,12063,1.03,12465.62,0.61,7304.47,5161.15
T00361,01-03-2023,Upper Bavaria,Bamberg,Club-Mate,Retail,6764,1.35,9107.24,0.96,6472.82,2634.42
T00362,01-03-2023,Upper Bavaria,Bamberg,Club-Mate,Supermarket,3638,1.45,5264.08,0.87,3168.46,2095.63
T00363,01-03-2023,Upper Bavaria,Bamberg,Club-Mate,Club/Bar,4837,1.24,5978.88,0.96,4667.59,1311.29
T00364,01-03-2023,Upper Bavaria,Bamberg,Club-Mate,Online,3869,1.48,5721.15,0.87,3384.12,2337.03
T00365,01-03-2023,Upper Bavaria,Bamberg,Coca-Cola,Retail,16085,1.12,18077.17,0.55,8883.41,9193.75
T00366,01-03-2023,Upper Bavaria,Bamberg,Coca-Cola,Supermarket,10095,0.82,8293.91,0.5,5096.57,3197.34
T00367,01-03-2023,Upper Bavaria,Bamberg,Coca-Cola,Club/Bar,17041,1.02,17443.37,0.66,11212.9,6230.47
T00368,01-03-2023,Upper Bavaria,Bamberg,Coca-Cola,Online,15032,1.19,17869.1,0.59,8801.82,9067.29
T00369,01-03-2023,Upper Bavaria,Bamberg,Pepsi,Retail,14158,0.8,11340.23,0.64,9079.85,2260.37
T00370,01-03-2023,Upper Bavaria,Bamberg,Pepsi,Supermarket,17393,1.1,19056.28,0.68,11885.45,7170.84
T00371,01-03-2023,Upper Bavaria,Bamberg,Pepsi,Club/Bar,8963,1.19,10642.27,0.66,5901.73,4740.54
T00372,01-03-2023,Upper Bavaria,Bamberg,Pepsi,Online,8939,0.85,7611.83,0.58,5162.6,2449.24
T00373,01-03-2023,Upper Bavaria,Passau,Club-Mate,Retail,3447,1.46,5028.89,0.98,3392.23,1636.66
T00374,01-03-2023,Upper Bavaria,Passau,Club-Mate,Supermarket,6899,1.33,9149.98,0.83,5728.22,3421.76
T00375,01-03-2023,Upper Bavaria,Passau,Club-Mate,Club/Bar,2839,1.25,3545.48,0.97,2742.22,803.26
T00376,01-03-2023,Upper Bavaria,Passau,Club-Mate,Online,5311,1.21,6447.61,0.81,4289.5,2158.11
T00377,01-03-2023,Upper Bavaria,Passau,Coca-Cola,Retail,16647,0.86,14342.98,0.51,8470.74,5872.24
T00378,01-03-2023,Upper Bavaria,Passau,Coca-Cola,Supermarket,14898,1.18,17529.35,0.54,8110.46,9418.9
T00379,01-03-2023,Upper Bavaria,Passau,Coca-Cola,Club/Bar,13522,1.09,14765.08,0.67,9051.91,5713.16
T00380,01-03-2023,Upper Bavaria,Passau,Coca-Cola,Online,19266,0.83,15934.68,0.59,11351.23,4583.46
T00381,01-03-2023,Upper Bavaria,Passau,Pepsi,Retail,17404,0.82,14342.21,0.51,8938.02,5404.19
T00382,01-03-2023,Upper Bavaria,Passau,Pepsi,Supermarket,10240,0.99,10141.57,0.68,6935.36,3206.21
T00383,01-03-2023,Upper Bavaria,Passau,Pepsi,Club/Bar,13830,0.91,12558.31,0.7,9649.57,2908.74
T00384,01-03-2023,Upper Bavaria,Passau,Pepsi,Online,13010,1.2,15605.13,0.63,8161.52,7443.61
T00385,01-03-2023,Upper Franconia,Rosenheim,Club-Mate,Retail,3140,1.35,4230.43,0.81,2553.84,1676.58
T00386,01-03-2023,Upper Franconia,Rosenheim,Club-Mate,Supermarket,2863,1.44,4130.32,0.87,2498.83,1631.49
T00387,01-03-2023,Upper Franconia,Rosenheim,Club-Mate,Club/Bar,6279,1.36,8523.25,0.93,5840.09,2683.16
T00388,01-03-2023,Upper Franconia,Rosenheim,Club-Mate,Online,4355,1.27,5542.17,0.92,4006.1,1536.08
T00389,01-03-2023,Upper Franconia,Rosenheim,Coca-Cola,Retail,11227,0.98,11047.14,0.58,6508.37,4538.76
T00390,01-03-2023,Upper Franconia,Rosenheim,Coca-Cola,Supermarket,19541,0.86,16852.03,0.68,13192.37,3659.65
T00391,01-03-2023,Upper Franconia,Rosenheim,Coca-Cola,Club/Bar,16522,1.06,17468.53,0.61,10144.89,7323.64
T00392,01-03-2023,Upper Franconia,Rosenheim,Coca-Cola,Online,18333,1.02,18773.71,0.55,10157.89,8615.82
T00393,01-03-2023,Upper Franconia,Rosenheim,Pepsi,Retail,12705,1.08,13673.25,0.63,8050.85,5622.4
T00394,01-03-2023,Upper Franconia,Rosenheim,Pepsi,Supermarket,9972,1.19,11909.86,0.64,6419.12,5490.74
T00395,01-03-2023,Upper Franconia,Rosenheim,Pepsi,Club/Bar,15546,1.15,17938.37,0.55,8560.25,9378.12
T00396,01-03-2023,Upper Franconia,Rosenheim,Pepsi,Online,16598,1.15,19071.55,0.64,10700.35,8371.2
T00397,01-04-2023,Lower Bavaria,Munich,Club-Mate,Retail,6883,1.31,9030.58,0.92,6357.05,2673.53
T00398,01-04-2023,Lower Bavaria,Munich,Club-Mate,Supermarket,2148,1.24,2660.49,1,2143.62,516.87
T00399,01-04-2023,Lower Bavaria,Munich,Club-Mate,Club/Bar,4880,1.23,6001.31,0.93,4529.08,1472.22
T00400,01-04-2023,Lower Bavaria,Munich,Club-Mate,Online,4722,1.38,6531.8,0.9,4234.76,2297.04
T00401,01-04-2023,Lower Bavaria,Munich,Coca-Cola,Retail,13758,1.16,15944.2,0.66,9016.35,6927.85
T00402,01-04-2023,Lower Bavaria,Munich,Coca-Cola,Supermarket,16837,1.1,18462.87,0.63,10633.07,7829.8
T00403,01-04-2023,Lower Bavaria,Munich,Coca-Cola,Club/Bar,14426,0.85,12289.11,0.61,8836.97,3452.14
T00404,01-04-2023,Lower Bavaria,Munich,Coca-Cola,Online,12703,1.01,12846.48,0.67,8545.95,4300.53
T00405,01-04-2023,Lower Bavaria,Munich,Pepsi,Retail,18014,0.95,17095.3,0.69,12351.38,4743.92
T00406,01-04-2023,Lower Bavaria,Munich,Pepsi,Supermarket,15105,1.12,16986.73,0.63,9473.18,7513.54
T00407,01-04-2023,Lower Bavaria,Munich,Pepsi,Club/Bar,11418,0.89,10174.23,0.53,6021.75,4152.48
T00408,01-04-2023,Lower Bavaria,Munich,Pepsi,Online,15813,1.09,17298.11,0.7,11029.28,6268.83
T00409,01-04-2023,Upper Franconia,Nuremberg,Club-Mate,Retail,4594,1.47,6738.8,0.98,4485.67,2253.13
T00410,01-04-2023,Upper Franconia,Nuremberg,Club-Mate,Supermarket,4689,1.39,6530.1,0.89,4167.52,2362.58
T00411,01-04-2023,Upper Franconia,Nuremberg,Club-Mate,Club/Bar,3104,1.41,4376.51,0.85,2651.55,1724.96
T00412,01-04-2023,Upper Franconia,Nuremberg,Club-Mate,Online,4911,1.33,6515.87,0.93,4589.91,1925.96
T00413,01-04-2023,Upper Franconia,Nuremberg,Coca-Cola,Retail,11611,1.03,11984.36,0.58,6705.12,5279.23
T00414,01-04-2023,Upper Franconia,Nuremberg,Coca-Cola,Supermarket,11502,1.18,13604.55,0.6,6872.79,6731.77
T00415,01-04-2023,Upper Franconia,Nuremberg,Coca-Cola,Club/Bar,15592,1.01,15796.32,0.65,10202.1,5594.23
T00416,01-04-2023,Upper Franconia,Nuremberg,Coca-Cola,Online,16030,1.18,18975.58,0.59,9499.98,9475.6
T00417,01-04-2023,Upper Franconia,Nuremberg,Pepsi,Retail,12146,1.18,14357.34,0.54,6596.12,7761.22
T00418,01-04-2023,Upper Franconia,Nuremberg,Pepsi,Supermarket,11582,0.81,9381.25,0.63,7313.05,2068.2
T00419,01-04-2023,Upper Franconia,Nuremberg,Pepsi,Club/Bar,8347,0.82,6813.35,0.61,5053.93,1759.41
T00420,01-04-2023,Upper Franconia,Nuremberg,Pepsi,Online,11287,0.87,9850.54,0.56,6294.84,3555.7
T00421,01-04-2023,Franconia,Augsburg,Club-Mate,Retail,5312,1.47,7804.38,0.89,4707.28,3097.1
T00422,01-04-2023,Franconia,Augsburg,Club-Mate,Supermarket,5250,1.5,7861.13,0.92,4833.47,3027.66
T00423,01-04-2023,Franconia,Augsburg,Club-Mate,Club/Bar,3889,1.34,5205.75,0.86,3351.99,1853.76
T00424,01-04-2023,Franconia,Augsburg,Club-Mate,Online,3562,1.28,4551.72,0.82,2919.71,1632
T00425,01-04-2023,Franconia,Augsburg,Coca-Cola,Retail,17773,1.11,19808.54,0.62,11008.7,8799.83
T00426,01-04-2023,Franconia,Augsburg,Coca-Cola,Supermarket,16765,1.14,19190.72,0.51,8547.41,10643.31
T00427,01-04-2023,Franconia,Augsburg,Coca-Cola,Club/Bar,11853,1.14,13549.42,0.54,6393.91,7155.51
T00428,01-04-2023,Franconia,Augsburg,Coca-Cola,Online,16933,1.14,19304.6,0.69,11603.89,7700.71
T00429,01-04-2023,Franconia,Augsburg,Pepsi,Retail,16132,0.97,15645.46,0.54,8757.2,6888.27
T00430,01-04-2023,Franconia,Augsburg,Pepsi,Supermarket,14145,1.08,15311.79,0.52,7291.1,8020.68
T00431,01-04-2023,Franconia,Augsburg,Pepsi,Club/Bar,18058,1.16,20956.97,0.64,11516.68,9440.3
T00432,01-04-2023,Franconia,Augsburg,Pepsi,Online,19286,1.06,20449.78,0.64,12424.43,8025.35
T00433,01-04-2023,Franconia,Regensburg,Club-Mate,Retail,3756,1.39,5232.61,0.91,3402.71,1829.9
T00434,01-04-2023,Franconia,Regensburg,Club-Mate,Supermarket,4566,1.24,5669.92,0.87,3956.4,1713.52
T00435,01-04-2023,Franconia,Regensburg,Club-Mate,Club/Bar,4931,1.32,6487.79,0.91,4476.85,2010.94
T00436,01-04-2023,Franconia,Regensburg,Club-Mate,Online,4369,1.47,6404.92,0.81,3544.56,2860.36
T00437,01-04-2023,Franconia,Regensburg,Coca-Cola,Retail,9398,0.88,8231.63,0.53,4964.53,3267.1
T00438,01-04-2023,Franconia,Regensburg,Coca-Cola,Supermarket,18227,0.95,17308.66,0.57,10432.04,6876.62
T00439,01-04-2023,Franconia,Regensburg,Coca-Cola,Club/Bar,9623,1.19,11464.16,0.52,4998.01,6466.15
T00440,01-04-2023,Franconia,Regensburg,Coca-Cola,Online,8629,0.93,8040.9,0.62,5375.19,2665.71
T00441,01-04-2023,Franconia,Regensburg,Pepsi,Retail,15166,0.88,13386.35,0.63,9569.86,3816.49
